id,slug,council_name,type,county,district,region,website,data_source,ons_code
ons-E04007883,bilsthorpe-parish-council,Bilsthorpe Parish Council,parish,,,,,ons,E04007883
ons-E04007886,bulcote-parish-council,Bulcote Parish Council,parish,,,,,ons,E04007886
ons-E04006588,brandon-parva-coston-runhall-and-welborne-parish-council,"Brandon Parva, Coston, Runhall and Welborne Parish Council",parish,,,,,ons,E04006588
ons-E04007887,carlton-on-trent-parish-council,Carlton-on-Trent Parish Council,parish,,,,,ons,E04007887
ons-E04007834,scaftworth-parish-council,Scaftworth Parish Council,parish,,,,,ons,E04007834
ons-E04007897,edingley-parish-council,Edingley Parish Council,parish,,,,,ons,E04007897
ons-E04007998,scarrington-parish-council,Scarrington Parish Council,parish,,,,,ons,E04007998
ons-E04008001,shelton-parish-council,Shelton Parish Council,parish,,,,,ons,E04008001
ons-E04008004,stanton-on-the-wolds-parish-council,Stanton on the Wolds Parish Council,parish,,,,,ons,E04008004
ons-E04012442,shelford-parish-council,Shelford Parish Council,parish,,,,,ons,E04012442
ons-E04013290,cropwell-butler-parish-council,Cropwell Butler Parish Council,parish,,,,,ons,E04013290
ons-E04013292,upper-saxondale-parish-council,Upper Saxondale Parish Council,parish,,,,,ons,E04013292
ons-E04008022,barford-st-john-and-st-michael-parish-council,Barford St. John and St. Michael Parish Council,parish,,,,,ons,E04008022
ons-E04008026,bletchingdon-parish-council,Bletchingdon Parish Council,parish,,,,,ons,E04008026
ons-E04008035,claydon-with-clattercot-parish-council,Claydon with Clattercot Parish Council,parish,,,,,ons,E04008035
ons-E04008037,cropredy-parish-council,Cropredy Parish Council,parish,,,,,ons,E04008037
ons-E04008038,deddington-parish-council,Deddington Parish Council,parish,,,,,ons,E04008038
ons-E04008043,finmere-parish-council,Finmere Parish Council,parish,,,,,ons,E04008043
ons-E04008047,gosford-and-water-eaton-parish-council,Gosford and Water Eaton Parish Council,parish,,,,,ons,E04008047
ons-E04012515,watchfield-parish-council,Watchfield Parish Council,parish,,,,,ons,E04012515
ons-E04012866,abingdon-on-thames-parish-council,Abingdon on Thames Parish Council,parish,,,,,ons,E04012866
ons-E04012867,great-coxwell-parish-council,Great Coxwell Parish Council,parish,,,,,ons,E04012867
ons-E04008054,hornton-parish-council,Hornton Parish Council,parish,,,,,ons,E04008054
ons-E04012870,lockinge-parish-council,Lockinge Parish Council,parish,,,,,ons,E04012870
ons-E04012871,radley-parish-council,Radley Parish Council,parish,,,,,ons,E04012871
ons-E04012873,sunningwell-parish-council,Sunningwell Parish Council,parish,,,,,ons,E04012873
ons-E04012874,wantage-parish-council,Wantage Parish Council,parish,,,,,ons,E04012874
ons-E04013296,south-hinksey-parish-council,South Hinksey Parish Council,parish,,,,,ons,E04013296
ons-E04008256,alvescot-parish-council,Alvescot Parish Council,parish,,,,,ons,E04008256
ons-E04008259,aston-cote-shifford-and-chimney-parish-council,"Aston, Cote, Shifford and Chimney Parish Council",parish,,,,,ons,E04008259
ons-E04008262,bladon-parish-council,Bladon Parish Council,parish,,,,,ons,E04008262
ons-E04008269,cassington-parish-council,Cassington Parish Council,parish,,,,,ons,E04008269
ons-E04008270,chadlington-parish-council,Chadlington Parish Council,parish,,,,,ons,E04008270
ons-E04008271,charlbury-parish-council,Charlbury Parish Council,parish,,,,,ons,E04008271
ons-E04008273,chilson-parish-council,Chilson Parish Council,parish,,,,,ons,E04008273
ons-E04008281,curbridge-parish-council,Curbridge Parish Council,parish,,,,,ons,E04008281
ons-E04008286,fifield-parish-council,Fifield Parish Council,parish,,,,,ons,E04008286
ons-E04008295,hanborough-parish-council,Hanborough Parish Council,parish,,,,,ons,E04008295
ons-E04008165,stanton-st-john-parish-council,Stanton St. John Parish Council,parish,,,,,ons,E04008165
ons-E04008166,stoke-row-parish-council,Stoke Row Parish Council,parish,,,,,ons,E04008166
ons-E04008300,kelmscott-parish-council,Kelmscott Parish Council,parish,,,,,ons,E04008300
ons-E04007957,winkburn-parish-council,Winkburn Parish Council,parish,,,,,ons,E04007957
ons-E04008301,kencot-parish-council,Kencot Parish Council,parish,,,,,ons,E04008301
ons-E04008099,risinghurst-and-sandhills-parish-council,Risinghurst and Sandhills Parish Council,parish,,,,,ons,E04008099
ons-E04008302,kiddington-with-asterleigh-parish-council,Kiddington with Asterleigh Parish Council,parish,,,,,ons,E04008302
ons-E04008100,adwell-parish-council,Adwell Parish Council,parish,,,,,ons,E04008100
ons-E04012263,kings-clipstone-parish-council,Kings Clipstone Parish Council,parish,,,,,ons,E04012263
ons-E04008171,thame-parish-council,Thame Parish Council,parish,,,,,ons,E04008171
ons-E04008101,aston-rowant-parish-council,Aston Rowant Parish Council,parish,,,,,ons,E04008101
ons-E04008173,toot-baldon-parish-council,Toot Baldon Parish Council,parish,,,,,ons,E04008173
ons-E04008102,aston-tirrold-parish-council,Aston Tirrold Parish Council,parish,,,,,ons,E04008102
ons-E04008305,leafield-parish-council,Leafield Parish Council,parish,,,,,ons,E04008305
ons-E04008174,towersey-parish-council,Towersey Parish Council,parish,,,,,ons,E04008174
ons-E04008064,milcombe-parish-council,Milcombe Parish Council,parish,,,,,ons,E04008064
ons-E04008207,east-hanney-parish-council,East Hanney Parish Council,parish,,,,,ons,E04008207
ons-E04008103,aston-upthorpe-parish-council,Aston Upthorpe Parish Council,parish,,,,,ons,E04008103
ons-E04008306,lew-parish-council,Lew Parish Council,parish,,,,,ons,E04008306
ons-E04012615,hawton-parish-council,Hawton Parish Council,parish,,,,,ons,E04012615
ons-E04008176,warborough-parish-council,Warborough Parish Council,parish,,,,,ons,E04008176
ons-E04008209,eaton-hastings-parish-council,Eaton Hastings Parish Council,parish,,,,,ons,E04008209
ons-E04013149,winthorpe-parish-council,Winthorpe Parish Council,parish,,,,,ons,E04013149
ons-E04007961,barton-in-fabis-parish-council,Barton in Fabis Parish Council,parish,,,,,ons,E04007961
ons-E04007963,bradmore-parish-council,Bradmore Parish Council,parish,,,,,ons,E04007963
ons-E04007967,colston-bassett-parish-council,Colston Bassett Parish Council,parish,,,,,ons,E04007967
ons-E04007968,costock-parish-council,Costock Parish Council,parish,,,,,ons,E04007968
ons-E04007972,east-bridgford-parish-council,East Bridgford Parish Council,parish,,,,,ons,E04007972
ons-E04007979,granby-parish-council,Granby Parish Council,parish,,,,,ons,E04007979
ons-E04007992,plumtree-parish-council,Plumtree Parish Council,parish,,,,,ons,E04007992
ons-E04008109,brightwell-baldwin-parish-council,Brightwell Baldwin Parish Council,parish,,,,,ons,E04008109
ons-E04008220,hinton-waldrist-parish-council,Hinton Waldrist Parish Council,parish,,,,,ons,E04008220
ons-E04008113,checkendon-parish-council,Checkendon Parish Council,parish,,,,,ons,E04008113
ons-E04008074,prescote-parish-council,Prescote Parish Council,parish,,,,,ons,E04008074
ons-E04008225,letcombe-regis-parish-council,Letcombe Regis Parish Council,parish,,,,,ons,E04008225
ons-E04012474,cholsey-parish-council,Cholsey Parish Council,parish,,,,,ons,E04012474
ons-E04008325,standlake-parish-council,Standlake Parish Council,parish,,,,,ons,E04008325
ons-E04012209,brize-norton-parish-council,Brize Norton Parish Council,parish,,,,,ons,E04012209
ons-E04012475,clifton-hampden-parish-council,Clifton Hampden Parish Council,parish,,,,,ons,E04012475
ons-E04008118,crowmarsh-parish-council,Crowmarsh Parish Council,parish,,,,,ons,E04008118
ons-E04008234,botley-and-north-hinksey-parish-council,Botley and North Hinksey Parish Council,parish,,,,,ons,E04008234
ons-E04008121,cuxham-with-easington-parish-council,Cuxham with Easington Parish Council,parish,,,,,ons,E04008121
ons-E04008076,shipton-on-cherwell-and-thrupp-parish-council,Shipton-on-Cherwell and Thrupp Parish Council,parish,,,,,ons,E04008076
ons-E04008235,pusey-parish-council,Pusey Parish Council,parish,,,,,ons,E04008235
ons-E04008077,shutford-parish-council,Shutford Parish Council,parish,,,,,ons,E04008077
ons-E04012480,goring-heath-parish-council,Goring Heath Parish Council,parish,,,,,ons,E04012480
ons-E04008129,forest-hill-with-shotover-parish-council,Forest Hill with Shotover Parish Council,parish,,,,,ons,E04008129
ons-E04008082,south-newington-parish-council,South Newington Parish Council,parish,,,,,ons,E04008082
ons-E04008083,steeple-aston-parish-council,Steeple Aston Parish Council,parish,,,,,ons,E04008083
ons-E04012487,marsh-baldon-parish-council,Marsh Baldon Parish Council,parish,,,,,ons,E04012487
ons-E04008085,stratton-audley-parish-council,Stratton Audley Parish Council,parish,,,,,ons,E04008085
ons-E04012488,north-moreton-parish-council,North Moreton Parish Council,parish,,,,,ons,E04012488
ons-E04008086,swalcliffe-parish-council,Swalcliffe Parish Council,parish,,,,,ons,E04008086
ons-E04008250,west-challow-parish-council,West Challow Parish Council,parish,,,,,ons,E04008250
ons-E04012489,nuneham-courtenay-parish-council,Nuneham Courtenay Parish Council,parish,,,,,ons,E04012489
ons-E04008087,tadmarton-parish-council,Tadmarton Parish Council,parish,,,,,ons,E04008087
ons-E04008251,west-hanney-parish-council,West Hanney Parish Council,parish,,,,,ons,E04008251
ons-E04012490,pishill-with-stonor-parish-council,Pishill with Stonor Parish Council,parish,,,,,ons,E04012490
ons-E04008089,wardington-parish-council,Wardington Parish Council,parish,,,,,ons,E04008089
ons-E04008140,ipsden-parish-council,Ipsden Parish Council,parish,,,,,ons,E04008140
ons-E04008090,wendlebury-parish-council,Wendlebury Parish Council,parish,,,,,ons,E04008090
ons-E04012492,shiplake-parish-council,Shiplake Parish Council,parish,,,,,ons,E04012492
ons-E04008091,weston-on-the-green-parish-council,Weston-on-the-Green Parish Council,parish,,,,,ons,E04008091
ons-E04008094,yarnton-parish-council,Yarnton Parish Council,parish,,,,,ons,E04008094
ons-E04012495,tiddington-with-albury-parish-council,Tiddington-with-Albury Parish Council,parish,,,,,ons,E04012495
ons-E04012367,caversfield-parish-council,Caversfield Parish Council,parish,,,,,ons,E04012367
ons-E04012964,ardley-parish-council,Ardley Parish Council,parish,,,,,ons,E04012964
ons-E04008152,nuffield-parish-council,Nuffield Parish Council,parish,,,,,ons,E04008152
ons-E04012499,west-hagbourne-parish-council,West Hagbourne Parish Council,parish,,,,,ons,E04012499
ons-E04008156,rotherfield-greys-parish-council,Rotherfield Greys Parish Council,parish,,,,,ons,E04008156
ons-E04012504,cumnor-parish-council,Cumnor Parish Council,parish,,,,,ons,E04012504
ons-E04013336,launton-parish-council,Launton Parish Council,parish,,,,,ons,E04013336
ons-E04008157,rotherfield-peppard-parish-council,Rotherfield Peppard Parish Council,parish,,,,,ons,E04008157
ons-E04008158,sandford-on-thames-parish-council,Sandford-on-Thames Parish Council,parish,,,,,ons,E04008158
ons-E04013293,bix-and-assendon-parish-council,Bix and Assendon Parish Council,parish,,,,,ons,E04013293
ons-E04008188,appleford-on-thames-parish-council,Appleford-on-Thames Parish Council,parish,,,,,ons,E04008188
ons-E04008190,ardington-parish-council,Ardington Parish Council,parish,,,,,ons,E04008190
ons-E04009127,stratford-st-mary-parish-council,Stratford St. Mary Parish Council,parish,,,,,ons,E04009127
ons-E04009139,pinewood-parish-council,Pinewood Parish Council,parish,,,,,ons,E04009139
ons-E04009166,aspall-parish-council,Aspall Parish Council,parish,,,,,ons,E04009166
ons-E04009167,athelington-parish-council,Athelington Parish Council,parish,,,,,ons,E04009167
ons-E04009178,botesdale-parish-council,Botesdale Parish Council,parish,,,,,ons,E04009178
ons-E04009180,bramford-parish-council,Bramford Parish Council,parish,,,,,ons,E04009180
ons-E04009203,gipping-parish-council,Gipping Parish Council,parish,,,,,ons,E04009203
ons-E04008871,brindley-heath-parish-council,Brindley Heath Parish Council,parish,,,,,ons,E04008871
ons-E04009267,tostock-parish-council,Tostock Parish Council,parish,,,,,ons,E04009267
ons-E04008928,hamstall-ridware-parish-council,Hamstall Ridware Parish Council,parish,,,,,ons,E04008928
ons-E04008930,hints-parish-council,Hints Parish Council,parish,,,,,ons,E04008930
ons-E04008872,cannock-wood-parish-council,Cannock Wood Parish Council,parish,,,,,ons,E04008872
ons-E04012928,yarnfield-and-cold-meece-parish-council,Yarnfield and Cold Meece Parish Council,parish,,,,,ons,E04012928
ons-E04009268,walsham-le-willows-parish-council,Walsham-le-Willows Parish Council,parish,,,,,ons,E04009268
ons-E04008933,longdon-parish-council,Longdon Parish Council,parish,,,,,ons,E04008933
ons-E04009269,wattisfield-parish-council,Wattisfield Parish Council,parish,,,,,ons,E04009269
ons-E04009272,wetheringsett-cum-brockford-parish-council,Wetheringsett-cum-Brockford Parish Council,parish,,,,,ons,E04009272
ons-E04008935,shenstone-parish-council,Shenstone Parish Council,parish,,,,,ons,E04008935
ons-E04008937,swinfen-and-packington-parish-council,Swinfen and Packington Parish Council,parish,,,,,ons,E04008937
ons-E04009219,hunston-parish-council,Hunston Parish Council,parish,,,,,ons,E04009219
ons-E04009026,blore-with-swinscoe-parish-council,Blore with Swinscoe Parish Council,parish,,,,,ons,E04009026
ons-E04009077,bures-st-mary-parish-council,Bures St. Mary Parish Council,parish,,,,,ons,E04009077
ons-E04009088,freston-parish-council,Freston Parish Council,parish,,,,,ons,E04009088
ons-E04009103,lavenham-parish-council,Lavenham Parish Council,parish,,,,,ons,E04009103
ons-E04009107,lindsey-parish-council,Lindsey Parish Council,parish,,,,,ons,E04009107
ons-E04009112,monks-eleigh-parish-council,Monks Eleigh Parish Council,parish,,,,,ons,E04009112
ons-E04008878,anslow-parish-council,Anslow Parish Council,parish,,,,,ons,E04008878
ons-E04008884,draycott-in-the-clay-parish-council,Draycott in the Clay Parish Council,parish,,,,,ons,E04008884
ons-E04008885,dunstall-parish-council,Dunstall Parish Council,parish,,,,,ons,E04008885
ons-E04009277,willisham-parish-council,Willisham Parish Council,parish,,,,,ons,E04009277
ons-E04013321,streethay-parish-council,Streethay Parish Council,parish,,,,,ons,E04013321
ons-E04008951,maer-parish-council,Maer Parish Council,parish,,,,,ons,E04008951
ons-E04008955,bilbrook-parish-council,Bilbrook Parish Council,parish,,,,,ons,E04008955
ons-E04008963,enville-parish-council,Enville Parish Council,parish,,,,,ons,E04008963
ons-E04009281,worlingworth-parish-council,Worlingworth Parish Council,parish,,,,,ons,E04009281
ons-E04009282,wortham-parish-council,Wortham Parish Council,parish,,,,,ons,E04009282
ons-E04009227,mendlesham-parish-council,Mendlesham Parish Council,parish,,,,,ons,E04009227
ons-E04009283,wyverstone-parish-council,Wyverstone Parish Council,parish,,,,,ons,E04009283
ons-E04008983,adbaston-parish-council,Adbaston Parish Council,parish,,,,,ons,E04008983
ons-E04009067,arwarton-parish-council,Arwarton Parish Council,parish,,,,,ons,E04009067
ons-E04008987,brocton-parish-council,Brocton Parish Council,parish,,,,,ons,E04008987
ons-E04009001,high-offley-parish-council,High Offley Parish Council,parish,,,,,ons,E04009001
ons-E04009003,hopton-and-coton-parish-council,Hopton and Coton Parish Council,parish,,,,,ons,E04009003
ons-E04009004,ingestre-parish-council,Ingestre Parish Council,parish,,,,,ons,E04009004
ons-E04009017,tixall-parish-council,Tixall Parish Council,parish,,,,,ons,E04009017
ons-E04009235,offton-parish-council,Offton Parish Council,parish,,,,,ons,E04009235
ons-E04009236,old-newton-with-dagworth-parish-council,Old Newton with Dagworth Parish Council,parish,,,,,ons,E04009236
ons-E04009238,palgrave-parish-council,Palgrave Parish Council,parish,,,,,ons,E04009238
ons-E04009239,pettaugh-parish-council,Pettaugh Parish Council,parish,,,,,ons,E04009239
ons-E04010543,badwell-ash-parish-council,Badwell Ash Parish Council,parish,,,,,ons,E04010543
ons-E04009240,rattlesden-parish-council,Rattlesden Parish Council,parish,,,,,ons,E04009240
ons-E04008901,tatenhill-parish-council,Tatenhill Parish Council,parish,,,,,ons,E04008901
ons-E04009243,rickinghall-inferior-parish-council,Rickinghall Inferior Parish Council,parish,,,,,ons,E04009243
ons-E04009244,rickinghall-superior-parish-council,Rickinghall Superior Parish Council,parish,,,,,ons,E04009244
ons-E04010549,claydon-parish-council,Claydon Parish Council,parish,,,,,ons,E04010549
ons-E04009250,stoke-ash-parish-council,Stoke Ash Parish Council,parish,,,,,ons,E04009250
ons-E04009264,thrandeston-parish-council,Thrandeston Parish Council,parish,,,,,ons,E04009264
ons-E04008909,brizlincote-parish-council,Brizlincote Parish Council,parish,,,,,ons,E04008909
ons-E04008920,curborough-and-elmhurst-parish-council,Curborough and Elmhurst Parish Council,parish,,,,,ons,E04008920
ons-E04010556,great-finborough-parish-council,Great Finborough Parish Council,parish,,,,,ons,E04010556
ons-E04010562,wetherden-parish-council,Wetherden Parish Council,parish,,,,,ons,E04010562
ons-E04012740,creeting-st-peter-or-west-creeting-parish-council,Creeting St. Peter or West Creeting Parish Council,parish,,,,,ons,E04012740
ons-E04012741,haughley-parish-council,Haughley Parish Council,parish,,,,,ons,E04012741
ons-E04009541,artington-parish-council,Artington Parish Council,parish,,,,,ons,E04009541
ons-E04009598,chaldon-parish-council,Chaldon Parish Council,parish,,,,,ons,E04009598
ons-E04009547,normandy-parish-council,Normandy Parish Council,parish,,,,,ons,E04009547
ons-E04009603,whyteleafe-parish-council,Whyteleafe Parish Council,parish,,,,,ons,E04009603
ons-E04009610,dockenfield-parish-council,Dockenfield Parish Council,parish,,,,,ons,E04009610
ons-E04009615,frensham-parish-council,Frensham Parish Council,parish,,,,,ons,E04009615
ons-E04009621,thursley-parish-council,Thursley Parish Council,parish,,,,,ons,E04009621
ons-E04013363,hascombe-parish-council,Hascombe Parish Council,parish,,,,,ons,E04013363
ons-E04013365,peper-harow-parish-council,Peper Harow Parish Council,parish,,,,,ons,E04013365
ons-E04013366,witley-and-milford-parish-council,Witley and Milford Parish Council,parish,,,,,ons,E04013366
ons-E04013367,wonersh-parish-council,Wonersh Parish Council,parish,,,,,ons,E04013367
ons-E04009627,ansley-parish-council,Ansley Parish Council,parish,,,,,ons,E04009627
